113 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/94083613/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,5
146 m²,Precio a consultar,2 baños,Piso,https://www.indomio.es/anuncios/94394451/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
110 m²,€ 225.000,1 baño,Dúplex,https://www.indomio.es/anuncios/94430481/,Alicante - Alacant,Venta,Agencia Inmobiliaria Ojeda,3
178 m²,€ 650.000,2 baños,Piso,https://www.indomio.es/anuncios/95000937/,Alicante - Alacant,Venta,InmoQUEST,6
200 m²,€ 375.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/95011133/,Alicante - Alacant,Venta,New House Alicante,5
93 m²,€ 223.600,2 baños,Piso,https://www.indomio.es/anuncios/95204065/,Alicante - Alacant,Venta,Nest Real Estate,4
93 m²,€ 183.000,1 baño,Piso,https://www.indomio.es/anuncios/95020981/,Alicante - Alacant,Venta,Grupo Arai,4
75 m²,€ 220.000,1 baño,Piso,https://www.indomio.es/anuncios/95205331/,Alicante - Alacant,Venta,Inmobiliaria Blanco,3
177 m²,€ 625.000,2 baños,Piso,https://www.indomio.es/anuncios/95262829/,Alicante - Alacant,Venta,Nat Inmobiliaria,5
88 m²,€ 133.000,1 baño,Piso,https://www.indomio.es/anuncios/95341059/,Alicante - Alacant,Venta,Casalink,4
46 m²,€ 118.000,1 baño,Piso,https://www.indomio.es/anuncios/95362239/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,3
200 m²,€ 465.000,2 baños,Piso,https://www.indomio.es/anuncios/95397369/,Alicante - Alacant,Venta,Inmobiliaria Aitana,6
134 m²,€ 480.000,2 baños,Piso,https://www.indomio.es/anuncios/95541061/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,6
59 m²,€ 185.000,1 baño,Piso,https://www.indomio.es/anuncios/95581523/,Alicante - Alacant,Venta,RE/MAX Inmomás,3
76 m²,€ 52.000,1 baño,Piso,https://www.indomio.es/anuncios/95436483/,Alicante - Alacant,Venta,Casalink,4
200 m² ,€ 439.900,2 baños,Chalet,https://www.indomio.es/anuncios/95832875/,Alicante - Alacant,Venta,Viva Costa,6
136 m² ,€ 390.000,2 baños,Piso,https://www.indomio.es/anuncios/95833413/,Alicante - Alacant,Venta,Viva Costa,5
600 m²,€ 1.149.000,,Casa unifamiliar,https://www.indomio.es/anuncios/94793051/,Alicante - Alacant,Venta,Albor Inmobiliaria,8
357 m²,€ 830.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/93335709/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
114 m²,€ 224.900,2 baños,Piso,https://www.indomio.es/anuncios/93440113/,Alicante - Alacant,Venta,Alispain Properties Costablanca,5
110 m²,€ 130.500,1 baño,Piso,https://www.indomio.es/anuncios/93467649/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,5
113 m²,€ 197.400,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/83098304/,Alicante - Alacant,Venta,Alquilotucasa Monovar,5
96 m²,€ 183.000,1 baño,Piso,https://www.indomio.es/anuncios/95272293/,Alicante - Alacant,Venta,SB Gest,4
93 m² ,€ 200.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95696337/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
333 m² ,€ 359.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95684059/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,7
132 m²,€ 550.000,2 baños,Piso,https://www.indomio.es/anuncios/95065537/,Alicante - Alacant,Venta,Channel Group,5
77 m²,€ 375.000,2 baños,Piso,https://www.indomio.es/anuncios/95158541/,Alicante - Alacant,Venta,Fincas Hg,4
225 m² ,€ 489.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95309179/,Alicante - Alacant,Venta,FENDUM,5
139 m²,€ 265.000,2 baños,Piso,https://www.indomio.es/anuncios/94843663/,Alicante - Alacant,Venta,Easygoing Inmobiliaria,5
176 m²,€ 567.000,2 baños,Piso,https://www.indomio.es/anuncios/95321125/,Alicante - Alacant,Venta,SB Gest,6
117 m²,€ 289.000,2 baños,Piso,https://www.indomio.es/anuncios/95414109/,Alicante - Alacant,Venta,FENDUM,4
480 m²,€ 850.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95575467/,Alicante - Alacant,Venta,New House Alicante,7
135 m²,€ 380.000,2 baños,Piso,https://www.indomio.es/anuncios/95972395/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,5
66 m²,€ 215.000,,Piso,https://www.indomio.es/anuncios/95656589/,Alicante - Alacant,Venta,IS Real Estate,2
93 m²,€ 96.000,1 baño,Piso,https://www.indomio.es/anuncios/95497689/,Alicante - Alacant,Venta,Nest Real Estate,4
180 m²,€ 600.000,3+ baños,Piso,https://www.indomio.es/anuncios/95605365/,Alicante - Alacant,Venta,Inmobeach,6
310 m² ,€ 525.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95602663/,Alicante - Alacant,Venta,Viva Costa,6
95 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95781227/,Alicante - Alacant,Venta,Fincas Hg,6
88 m²,€ 126.000,1 baño,Piso,https://www.indomio.es/anuncios/95909783/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,4
95 m²,€ 285.000,2 baños,Piso,https://www.indomio.es/anuncios/95937703/,Alicante - Alacant,Venta,Channel Group,5
107 m² ,€ 240.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95992973/,Alicante - Alacant,Venta,SB Gest,6
98 m²,€ 498.000,2 baños,Ático ,https://www.indomio.es/anuncios/95913213/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,6
104 m²,€ 134.000,2 baños,Piso,https://www.indomio.es/anuncios/94608919/,Alicante - Alacant,Venta,Aliseda Inmobiliaria,6
100 m²,€ 120.000,1 baño,Piso,https://www.indomio.es/anuncios/95754035/,Alicante - Alacant,Venta,Alispain Properties Costablanca,5
290 m²,€ 630.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/93846181/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,8
123 m²,€ 370.000,3 baños,Piso,https://www.indomio.es/anuncios/93884173/,Alicante - Alacant,Venta,Margamora,6
76 m²,€ 123.000,1 baño,Piso,https://www.indomio.es/anuncios/95848759/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
130 m²,€ 453.050,2 baños,Piso,https://www.indomio.es/anuncios/93650359/,Alicante - Alacant,Venta,Neodom,5
98 m²,€ 209.000,2 baños,Piso,https://www.indomio.es/anuncios/95957233/,Alicante - Alacant,Venta,Inmo Gallery,6
155 m²,€ 188.630,1 baño,Piso ,https://www.indomio.es/anuncios/96004063/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO PLA-CAROLINAS SLU,2
79 m² ,€ 33.379,,Casa unifamiliar,https://www.indomio.es/anuncios/95911379/,Alicante - Alacant,Venta,CENTURY 21 Mediterranean Homes,
200 m²,€ 900.000,3 baños,Piso,https://www.indomio.es/anuncios/95753259/,Alicante - Alacant,Venta,INMOGLOBAL,8
127 m² ,€ 570.000,2 baños,Piso,https://www.indomio.es/anuncios/95793581/,Alicante - Alacant,Venta,Safti,6
107 m²,€ 370.000,1 baño,Piso,https://www.indomio.es/anuncios/95802001/,Alicante - Alacant,Venta,InmoQUEST,3
318 m²,€ 650.000,3+ baños,Piso,https://www.indomio.es/anuncios/94244941/,Alicante - Alacant,Venta,Alispain Properties Costablanca,5
216 m²,€ 680.000,2 baños,Piso,https://www.indomio.es/anuncios/75576698/,Alicante - Alacant,Venta,Servicasa Elche,7
150 m²,€ 680.000,2 baños,Piso,https://www.indomio.es/anuncios/81894409/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,7
134 m²,€ 360.570,,Edificio,https://www.indomio.es/anuncios/89656427/,Alicante - Alacant,Venta,Inmobiliaria Fidalsa,
,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/85672219/,Alicante - Alacant,Venta,Luper Inmobiliaria,5
113 m²,€ 166.050,1 baño,Piso,https://www.indomio.es/anuncios/93043615/,Alicante - Alacant,Venta,San Jose Inversiones,4
240 m²,€ 240.000,1 baño,Piso,https://www.indomio.es/anuncios/93503883/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
173 m²,€ 215.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/90285823/,Alicante - Alacant,Venta,Costasueños,7
136 m²,€ 639.900,3 baños,Piso,https://www.indomio.es/anuncios/95491903/,Alicante - Alacant,Venta,Twenty Two Real Estate,7
159 m²,€ 260.000,2 baños,Piso,https://www.indomio.es/anuncios/95495617/,Alicante - Alacant,Venta,Fuentes De Inmuebles,7
320 m² ,€ 650.000,3 baños,Chalet,https://www.indomio.es/anuncios/95776297/,Alicante - Alacant,Venta,Anveran Real Estate,9
95 m²,€ 97.900,,Piso,https://www.indomio.es/anuncios/95661675/,Alicante - Alacant,Venta,Núcleo Inmobiliaria,3
340 m² ,€ 495.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95509207/,Alicante - Alacant,Venta,Inmonort,6
128 m²,€ 245.000,1 baño,Piso,https://www.indomio.es/anuncios/95748575/,Alicante - Alacant,Venta,INMOGLOBAL,3
83 m²,€ 145.000,1 baño,Piso,https://www.indomio.es/anuncios/95748579/,Alicante - Alacant,Venta,INMOGLOBAL,3
208 m²,€ 770.000,2 baños,Piso,https://www.indomio.es/anuncios/95489343/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,5
1.141 m²,€ 7.000.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95972393/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,8
208 m²,€ 370.000,,Edificio,https://www.indomio.es/anuncios/95596011/,Alicante - Alacant,Venta,Idealpisos,
77 m²,€ 164.000,1 baño,Piso,https://www.indomio.es/anuncios/94807145/,Alicante - Alacant,Venta,Fincas Hg,4
90 m²,€ 194.000,2 baños,Piso,https://www.indomio.es/anuncios/95104837/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,4
476 m²,€ 650.000,,Edificio,https://www.indomio.es/anuncios/94873981/,Alicante - Alacant,Venta,Alto Inmobiliaria,
272 m²,€ 990.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95224655/,Alicante - Alacant,Venta,Martínez Rincón Servicios Inmobiliarios,7
343 m² ,€ 1.340.000,3+ baños,Chalet,https://www.indomio.es/anuncios/94836669/,Alicante - Alacant,Venta,Costa Blanca Eiendom,6
267 m²,€ 990.000,3+ baños,Piso,https://www.indomio.es/anuncios/94808631/,Alicante - Alacant,Venta,RE/MAX Inmomás,6
95 m²,€ 375.000,2 baños,Piso,https://www.indomio.es/anuncios/95065275/,Alicante - Alacant,Venta,InmoQUEST,4
78 m²,€ 140.000,1 baño,Piso,https://www.indomio.es/anuncios/95265739/,Alicante - Alacant,Venta,Twenty Two Real Estate,3
117 m²,€ 164.900,2 baños,Piso,https://www.indomio.es/anuncios/95274065/,Alicante - Alacant,Venta,Buenos Pisos,5
109 m²,€ 339.000,2 baños,Piso,https://www.indomio.es/anuncios/95422457/,Alicante - Alacant,Venta,New House Alicante,4
75 m²,€ 330.000,,Piso,https://www.indomio.es/anuncios/95295829/,Alicante - Alacant,Venta,INMOBILIARIA EUROGARDEN,2
141 m² ,€ 195.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95717415/,Alicante - Alacant,Venta,Rcinmuebles,7
59 m²,€ 179.900,1 baño,Piso,https://www.indomio.es/anuncios/95842907/,Alicante - Alacant,Venta,Mansions.es,2
123 m²,€ 290.000,2 baños,Piso ,https://www.indomio.es/anuncios/95895539/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: OFICINA INMOBILIARIA BENALUA SLU,4
198 m² ,€ 975.000,2 baños,Chalet,https://www.indomio.es/anuncios/95898785/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
300 m²,€ 410.000,,Edificio,https://www.indomio.es/anuncios/95916449/,Alicante - Alacant,Venta,Cardoso Real Estate,
669 m² ,€ 1.199.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95988019/,Alicante - Alacant,Venta,RualCasa,10
574 m² ,€ 299.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95994311/,Alicante - Alacant,Venta,Rcinmuebles,9
130 m²,€ 158.000,,Casa unifamiliar,https://www.indomio.es/anuncios/81896055/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,1
250 m² ,€ 365.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95704803/,Alicante - Alacant,Venta,Fincas Quer,9
65 m²,€ 775.000,1 baño,Piso,https://www.indomio.es/anuncios/86437833/,Alicante - Alacant,Venta,Alispain Properties Costablanca,3
125 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/92689003/,Alicante - Alacant,Venta,Channel Group,5
161 m²,Precio a consultar,,Piso,https://www.indomio.es/anuncios/94394429/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,
134 m²,€ 360.825,2 baños,Piso,https://www.indomio.es/anuncios/94474235/,Alicante - Alacant,Venta,Grupo Arai,5
210 m² ,€ 215.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95553027/,Alicante - Alacant,Venta,Luper Inmobiliaria,6
111 m²,€ 269.000,2 baños,Piso,https://www.indomio.es/anuncios/95748353/,Alicante - Alacant,Venta,Azulcasa,5
227 m² ,€ 1.395.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95833535/,Alicante - Alacant,Venta,Viva Costa,5
200 m²,€ 360.000,3 baños,Chalet,https://www.indomio.es/anuncios/95605153/,Alicante - Alacant,Venta,Inmobeach,8
177 m²,€ 232.500,2 baños,Piso ,https://www.indomio.es/anuncios/95527515/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO LOS ANGELES SLU,5
102 m²,€ 154.600,1 baño,Piso,https://www.indomio.es/anuncios/95734977/,Alicante - Alacant,Venta,Fuentes De Inmuebles,5
219 m²,€ 440.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95740403/,Alicante - Alacant,Venta,Azulcasa,7
230 m² ,€ 345.000,3 baños,Piso,https://www.indomio.es/anuncios/95690895/,Alicante - Alacant,Venta,Grupo Arai,6
131 m²,€ 247.200,3 baños,Piso,https://www.indomio.es/anuncios/94394347/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,8
96 m²,€ 251.000,1 baño,Piso,https://www.indomio.es/anuncios/94394397/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
112 m²,€ 215.000,2 baños,Piso,https://www.indomio.es/anuncios/94779215/,Alicante - Alacant,Venta,Neodom,5
258 m²,€ 690.000,3 baños,Piso,https://www.indomio.es/anuncios/94448345/,Alicante - Alacant,Venta,Hi Homie,8
201 m²,€ 415.000,2 baños,Piso,https://www.indomio.es/anuncios/94799201/,Alicante - Alacant,Venta,SB Gest,9
110 m² ,€ 390.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95961359/,Alicante - Alacant,Venta,VENTANAS AL MAR URBANOVA,5
,€ 265.000,1 baño,Piso,https://www.indomio.es/anuncios/95208779/,Alicante - Alacant,Venta,Tadeo Homes,2
150 m²,€ 238.000,2 baños,Piso,https://www.indomio.es/anuncios/95110241/,Alicante - Alacant,Venta,RualCasa,5
150 m²,€ 790.000,2 baños,Piso,https://www.indomio.es/anuncios/95143555/,Alicante - Alacant,Venta,Alispain Properties Costablanca,5
94 m²,€ 315.000,2 baños,Piso,https://www.indomio.es/anuncios/95262851/,Alicante - Alacant,Venta,Nat Inmobiliaria,4
126 m²,€ 215.000,2 baños,Piso,https://www.indomio.es/anuncios/95268301/,Alicante - Alacant,Venta,Habitalia Alicante,6
120 m²,€ 149.900,2 baños,Piso,https://www.indomio.es/anuncios/95300733/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
92 m²,€ 139.000,1 baño,Piso,https://www.indomio.es/anuncios/95307939/,Alicante - Alacant,Venta,Homes Abroad,3
125 m²,€ 218.000,2 baños,Piso,https://www.indomio.es/anuncios/95338361/,Alicante - Alacant,Venta,Spain Property Shop,6
74 m²,€ 132.000,1 baño,Piso,https://www.indomio.es/anuncios/95410949/,Alicante - Alacant,Venta,Fincas Hg,4
108 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/95446705/,Alicante - Alacant,Venta,Habitalia Alicante,6
149 m²,€ 470.000,2 baños,Piso,https://www.indomio.es/anuncios/95346417/,Alicante - Alacant,Venta,Alispain Properties Costablanca,6
122 m²,€ 416.500,2 baños,Piso,https://www.indomio.es/anuncios/95991279/,Alicante - Alacant,Venta,Viva Costa,6
137 m²,€ 108.000,1 baño,Edificio ,https://www.indomio.es/anuncios/95945727/,Alicante - Alacant,Venta | Alquiler con opción a compra,,1
298 m²,€ 445.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94386233/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,9
150 m²,€ 176.000,2 baños,Piso,https://www.indomio.es/anuncios/95995247/,Alicante - Alacant,Venta,Idealpisos,6
574 m² ,€ 299.000,3 baños,Chalet ,https://www.indomio.es/anuncios/86343375/,Alicante - Alacant,Venta | Alquiler con opción a compra,,10
184 m²,€ 330.000,3 baños,Piso,https://www.indomio.es/anuncios/94393955/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,8
155 m²,€ 385.000,2 baños,Piso,https://www.indomio.es/anuncios/88711881/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,6
549 m²,€ 1.390.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/91047251/,Alicante - Alacant,Venta,Expert Estate,4
,€ 279.990,2 baños,Piso,https://www.indomio.es/anuncios/91593251/,Alicante - Alacant,Venta,Luper Inmobiliaria,6
160 m²,€ 410.000,2 baños,Piso,https://www.indomio.es/anuncios/91737039/,Alicante - Alacant,Venta,Solkasa,5
100 m²,€ 249.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/92438879/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
125 m²,€ 431.750,2 baños,Piso,https://www.indomio.es/anuncios/94935147/,Alicante - Alacant,Venta,Alegria Real Estate,6
110 m²,€ 425.000,2 baños,Piso,https://www.indomio.es/anuncios/93932563/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
73 m²,€ 157.000,1 baño,Piso ,https://www.indomio.es/anuncios/95734927/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: OFICINA INMOBILIARIA BULEVAR SLU,5
98 m²,€ 265.000,1 baño,Ático,https://www.indomio.es/anuncios/94464193/,Alicante - Alacant,Venta,Premium Property Spain,2
115 m²,€ 184.600,2 baños,Piso,https://www.indomio.es/anuncios/95301681/,Alicante - Alacant,Venta,Fuentes De Inmuebles,5
110 m²,€ 279.000,2 baños,Piso,https://www.indomio.es/anuncios/95388173/,Alicante - Alacant,Venta,Rafi Martinez Servicios Inmobiliarios,5
104 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/95469693/,Alicante - Alacant,Venta,Rcinmuebles,5
270 m² ,€ 454.000,3+ baños,Casa rústica,https://www.indomio.es/anuncios/95480151/,Alicante - Alacant,Venta,Alicante Real Estate,8
75 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/95512587/,Alicante - Alacant,Venta,Costa Blanca Eiendom,4
